Time [s],PL [mbar],TL [C],PC [mbar],TC [C],PR [mbar],TR [C],EX [deg],EY [deg],EZ [deg],QW [-],QX [-],QY [-],QZ [-],MX [microT],MY [microT],MZ [microT],AX [m/s2],AY [m/s2],AZ [m/s2],RX [rad/s],RY [rad/s],RZ [rad/s],CSM,CSA,CSR,CSTOT
192.12, 1005.4, 26.10, 1004.9, 25.62, 1005.7, 26.6, 319.94, -24.500, 148.00, 0.29456, -0.3220215, 0.88452, -0.16498, 1.875, 15.750, 35.688, -3.60, -2.52, -8.16, 1.3822222, 0.1422222, 0.2044444, 0, 0, 0, 0
192.13, 1005.3, 26.10, 1004.9, 25.62, 1005.7, 26.6, 320.06, -24.750, 147.12, 0.29913, -0.3202515, 0.88257, -0.17035, 2.375, 18.062, 34.062, -3.84, -2.18, -8.28, 1.4877778, 0.0085764, 0.0188889, 0, 0, 0, 0
192.14, 1005.3, 26.10, 1005.0, 25.62, 1005.7, 26.6, 320.12, -24.938, 146.12, 0.30377, -0.3191528, 0.88019, -0.17657, 2.375, 18.062, 34.062, -3.97, -2.09, -8.31, 1.6166667, -0.1366667, -0.1777778, 0, 0, 0, 0
192.15, 1005.3, 26.10, 1005.1, 25.68, 1005.7, 26.6, 320.06, -25.062, 145.00, 0.30865, -0.3186646, 0.87720, -0.18353, 2.375, 18.062, 34.062, -4.17, -2.06, -8.35, 1.7611111, -0.1516667, -0.3800000, 0, 0, 0, 0
192.16, 1005.4, 26.10, 1005.2, 25.68, 1005.7, 26.6, 319.88, -25.188, 143.75, 0.31384, -0.3189087, 0.87360, -0.19135, 2.375, 18.062, 34.062, -4.47, -2.12, -8.32, 1.9055556, -0.6788889, -0.5922222, 0, 0, 0, 0
192.17, 1005.4, 26.10, 1005.3, 25.68, 1005.7, 26.6, 319.56, -25.250, 142.38, 0.31897, -0.3197632, 0.86951, -0.19989, 2.375, 18.062, 34.062, -4.58, -2.23, -8.26, 2.0388889, -0.6777778, -0.7855555, 0, 0, 0, 0
192.18, 1005.5, 26.10, 1005.3, 25.68, 1005.9, 26.6, 65.69, -25.188, 140.94, 0.32385, -0.3208618, 0.86511, -0.20917, 2.562, 20.250, 32.875, -4.63, -2.34, -8.19, 2.1377778, -0.6111111, -0.9211111, 0, 0, 0, 0
192.19, 1005.5, 26.10, 1005.3, 25.68, 1005.9, 26.6, 67.38, -25.062, 139.44, 0.33209, -0.3233643, 0.85583, -0.22949, 2.562, 20.250, 32.875, -4.72, -2.47, -8.13, 2.2177777, -0.5266666, -1.0200000, 0, 0, 0, 0
192.20, 1005.6, 26.10, 1005.4, 25.68, 1006.0, 26.6, 69.25, -24.812, 137.94, 0.33472, -0.3243408, 0.85150, -0.24017, 2.562, 20.250, 32.875, -4.88, -2.90, -7.91, 2.2700000, -1.3644445, -1.0811111, 0, 0, 0, 0
192.21, 1005.6, 26.10, 1005.5, 25.68, 1006.2, 26.6, 71.31, -24.438, 136.50, 0.33643, -0.3249512, 0.84753, -0.25079, 2.562, 20.250, 32.875, -4.86, -3.20, -7.79, 2.2455556, -1.3333334, -1.0877777, 0, 0, 0, 0
192.22, 1005.8, 26.10, 1005.7, 25.68, 1006.4, 26.6, 73.38, -24.000, 135.12, 0.33643, -0.3249512, 0.84753, -0.25079, 2.562, 20.250, 32.875, -4.80, -3.40, -7.63, 2.1744444, -1.6533333, -1.0366666, 0, 0, 0, 0
192.23, 1005.9, 26.10, 1005.8, 25.68, 1006.5, 26.6, 73.88, -23.562, 133.94, 0.34094, -0.3364868, 0.83948, -0.25641, 2.000, 24.062, 29.375, -4.80, -3.58, -7.46, 2.0644445, -0.9777778, -0.9500000, 0, 0, 0, 0
192.24, 1005.9, 26.10, 1005.9, 25.68, 1006.5, 26.6, 77.81, -22.562, 131.88, 0.34076, -0.3353271, 0.83411, -0.27515, 2.000, 24.062, 29.375, -4.66, -3.77, -7.11, 1.9166666, -1.6799999, -0.8322222, 0, 0, 0, 0
192.25, 1005.9, 26.10, 1005.9, 25.68, 1006.6, 26.6, 79.69, -22.062, 131.06, 0.33954, -0.3338013, 0.83246, -0.28345, 2.000, 24.062, 29.375, -4.54, -3.94, -6.98, 1.7555555, -0.6144444, -0.6900000, 0, 0, 0, 0
192.26, 1005.9, 26.10, 1006.1, 25.68, 1006.9, 26.6, 81.44, -21.625, 130.38, 0.33765, -0.3316040, 0.83148, -0.29095, 2.000, 24.062, 29.375, -4.42, -4.07, -6.88, 1.3866667, -0.2286111, -0.3333333, 0, 0, 0, 0
192.27, 1006.0, 26.10, 1006.2, 25.68, 1007.0, 26.6, 81.44, -21.625, 130.38, 0.33765, -0.3316040, 0.83148, -0.29095, 2.000, 24.062, 29.375, -4.24, -4.14, -6.67, 1.3866667, -0.2286111, -0.3333333, 0, 0, 0, 0
192.28, 1006.0, 26.10, 1006.2, 25.68, 1007.2, 26.6, 81.50, -21.188, 129.88, 0.33673, -0.3370361, 0.82721, -0.29797, 0.062, 26.688, 27.000, -4.15, -4.20, -6.58, 1.1744444, -0.0640972, -0.1211111, 0, 0, 0, 0
192.29, 1006.0, 26.10, 1006.2, 25.68, 1007.3, 26.6, 84.38, -20.562, 129.44, 0.33337, -0.3326416, 0.82874, -0.30237, 0.062, 26.688, 27.000, -4.07, -4.22, -6.55, 0.7422222, 0.3186111, 0.3544444, 0, 0, 0, 0
192.30, 1006.0, 26.10, 1006.3, 25.68, 1007.3, 26.6, 85.62, -20.312, 129.44, 0.32959, -0.3273926, 0.83112, -0.30566, 0.062, 26.688, 27.000, -3.99, -4.30, -6.53, 0.5166667, 1.4000000, 0.6055555, 0, 0, 0, 0
192.31, 1006.1, 26.10, 1006.3, 25.68, 1007.4, 26.6, 86.75, -20.188, 129.62, 0.32544, -0.3213501, 0.83435, -0.30774, 0.062, 26.688, 27.000, -3.84, -4.44, -6.48, 0.2900000, 1.4788889, 0.8633333, 0, 0, 0, 0
192.32, 1006.1, 26.10, 1006.3, 25.68, 1007.4, 26.6, 85.94, -20.125, 129.94, 0.32587, -0.3276367, 0.83319, -0.30365, -1.375, 28.188, 26.188, -3.83, -4.51, -6.53, 0.0922222, 1.5255556, 1.1055555, 0, 0, 0, 0
192.33, 1006.2, 26.10, 1006.4, 25.68, 1007.5, 26.6, 86.75, -20.062, 130.44, 0.32129, -0.3202515, 0.83783, -0.30371, -1.375, 28.188, 26.188, -3.81, -4.70, -6.64, -0.1011111, 1.6011111, 1.3211111, 0, 0, 0, 0
192.34, 1006.2, 26.10, 1006.4, 25.68, 1007.5, 26.6, 87.44, -20.125, 131.00, 0.31635, -0.3122559, 0.84308, -0.30273, -1.375, 28.188, 26.188, -3.62, -4.80, -6.67, -0.2922222, 1.6655556, 1.5122222, 0, 0, 0, 0
192.35, 1006.3, 26.10, 1006.5, 25.68, 1007.5, 26.6, 88.00, -20.188, 131.75, 0.31128, -0.3037109, 0.84875, -0.30084, -1.375, 28.188, 26.188, -3.51, -4.89, -6.75, -0.4600000, 1.7011111, 1.6900001, 0, 0, 0, 0
192.36, 1006.2, 26.10, 1006.5, 25.68, 1007.6, 26.6, 88.50, -20.312, 132.56, 0.30609, -0.2945557, 0.85474, -0.29828, -1.375, 28.188, 26.188, -3.48, -4.92, -6.82, -0.5777778, 1.7244444, 1.8511111, 0, 0, 0, 0
192.37, 1006.3, 26.10, 1006.5, 25.68, 1007.6, 26.6, 87.00, -20.500, 133.44, 0.30579, -0.2977295, 0.85645, -0.29034, -2.500, 28.875, 25.000, -3.32, -4.83, -6.89, -0.6722222, 6.3644443, 2.0055556, 0, 0, 0, 0
192.38, 1006.5, 26.10, 1006.6, 25.68, 1007.6, 26.6, 86.88, -20.812, 134.38, 0.30212, -0.2883301, 0.86237, -0.28625, -2.500, 28.875, 25.000, -3.50, -5.03, -6.98, -0.7222222, 5.4444447, 2.1022222, 0, 0, 0, 0
192.39, 1006.7, 26.10, 1006.7, 25.68, 1007.7, 26.6, 86.75, -21.125, 135.25, 0.29852, -0.2789307, 0.86798, -0.28217, -2.500, 28.875, 25.000, -3.51, -4.98, -7.03, -0.6966667, 5.3066669, 2.0922222, 0, 0, 0, 0
192.41, 1006.7, 26.10, 1006.8, 25.68, 1007.7, 26.6, 86.69, -21.375, 136.12, 0.29468, -0.2694092, 0.87360, -0.27832, -2.500, 28.875, 25.000, -3.52, -5.06, -7.03, -0.6677778, 5.5999999, 2.0811112, 0, 0, 0, 0
192.42, 1006.7, 26.10, 1006.8, 25.68, 1007.7, 26.6, 86.75, -21.562, 137.00, 0.29053, -0.2598267, 0.87897, -0.27472, -2.500, 28.875, 25.000, -3.49, -4.95, -7.24, -0.6222222, 5.8088889, 2.0533333, 0, 0, 0, 0
192.43, 1006.8, 26.10, 1006.9, 25.68, 1007.8, 26.6, 85.06, -21.688, 137.81, 0.29065, -0.2644653, 0.88000, -0.26685, -2.500, 28.875, 27.062, -3.52, -4.96, -7.28, -0.5333334, 5.9466667, 2.0166667, 0, 0, 0, 0
192.44, 1006.9, 26.10, 1007.0, 25.68, 1007.9, 26.6, 85.38, -21.812, 138.62, 0.28613, -0.2548218, 0.88507, -0.26422, -2.500, 28.875, 27.062, -3.51, -4.89, -7.39, -0.4233333, 1.5377778, 1.9755555, 0, 0, 0, 0
192.45, 1007.1, 26.10, 1007.2, 25.68, 1007.9, 26.6, 85.88, -21.812, 139.31, 0.28168, -0.2452393, 0.88977, -0.26227, -2.500, 28.875, 27.062, -3.42, -4.77, -7.44, -0.2866667, 1.5522223, 1.9055556, 0, 0, 0, 0
192.46, 1007.1, 26.10, 1007.2, 25.68, 1007.9, 26.6, 330.44, -21.875, 139.88, 0.27728, -0.2358398, 0.89404, -0.26111, -2.500, 28.875, 27.062, -3.37, -4.72, -7.50, -0.1288889, 1.5288889, 1.8055556, 0, 0, 0, 0
192.47, 1007.2, 26.10, 1007.3, 25.68, 1008.0, 26.6, 331.62, -21.812, 140.38, 0.27307, -0.2266846, 0.89783, -0.26068, -2.500, 28.875, 27.062, -3.34, -4.72, -7.51, 0.0422222, 1.4866667, 1.7011111, 0, 0, 0, 0
192.48, 1007.3, 26.10, 1007.4, 25.68, 1008.0, 26.6, 331.06, -21.812, 140.69, 0.27332, -0.2313843, 0.89764, -0.25690, -1.750, 28.562, 27.500, -3.25, -4.64, -7.54, 0.2177778, 1.3955555, 1.6288888, 0, 0, 0, 0
192.49, 1007.2, 26.10, 1007.5, 25.68, 1008.1, 26.6, 332.19, -21.812, 140.94, 0.27026, -0.2227173, 0.90045, -0.25793, -1.750, 28.562, 27.500, -3.23, -4.63, -7.59, 0.3944444, 1.2566667, 1.5533333, 0, 0, 0, 0
192.50, 1007.4, 26.10, 1007.6, 25.68, 1008.2, 26.6, 333.25, -21.812, 141.00, 0.26776, -0.2143555, 0.90271, -0.25964, -1.750, 28.562, 27.500, -3.29, -4.63, -7.57, 0.5811111, 1.1322222, 1.4433334, 0, 0, 0, 0
192.51, 1007.6, 26.10, 1007.8, 25.68, 1008.3, 26.6, 334.25, -21.812, 141.06, 0.26532, -0.2063599, 0.90472, -0.26184, -1.750, 28.562, 27.500, -3.37, -4.70, -7.58, 0.7700000, 1.0677778, 1.3322222, 0, 0, 0, 0
192.52, 1007.8, 26.10, 1007.8, 25.68, 1008.4, 26.6, 335.25, -21.750, 140.94, 0.26288, -0.1985474, 0.90625, -0.26495, -1.750, 28.562, 27.500, -3.29, -4.68, -7.60, 0.9388889, 1.0777777, 1.2311112, 0, 0, 0, 0
192.53, 1007.9, 26.10, 1007.9, 25.68, 1008.4, 26.6, 336.19, -21.688, 140.75, 0.26062, -0.1908569, 0.90735, -0.26898, -2.500, 28.188, 29.062, -3.21, -4.70, -7.61, 1.0966667, 1.0544444, 1.1466666, 0, 0, 0, 0
192.54, 1008.0, 26.10, 1008.0, 25.68, 1008.5, 26.6, 337.12, -21.688, 140.44, 0.25873, -0.1834106, 0.90808, -0.27344, -2.500, 28.188, 29.062, -3.22, -4.76, -7.57, 1.2166667, 0.9688889, 1.0866667, 0, 0, 0, 0
192.55, 1008.3, 26.10, 1008.2, 25.68, 1008.7, 26.6, 338.00, -21.625, 140.06, 0.25549, -0.1694946, 0.90839, -0.28424, -2.500, 28.188, 29.062, -3.17, -4.92, -7.60, 1.3222222, 0.9266667, 1.0011111, 0, 0, 0, 0
192.56, 1008.4, 26.10, 1008.3, 25.68, 1008.7, 26.6, 338.81, -21.562, 139.56, 0.25391, -0.1631470, 0.90802, -0.29065, -2.500, 28.188, 29.062, -3.09, -5.09, -7.56, 1.4344444, 0.8966666, 0.8866667, 0, 0, 0, 0
192.57, 1008.6, 26.10, 1008.5, 25.68, 1008.8, 26.6, 97.69, -21.438, 138.94, 0.25391, -0.1631470, 0.90802, -0.29065, -2.500, 28.188, 29.062, -3.03, -5.14, -7.49, 1.5300000, 0.8888889, 0.7655556, 0, 0, 0, 0
192.58, 1008.7, 26.10, 1008.7, 25.68, 1009.0, 26.6, 99.38, -21.312, 138.31, 0.25214, -0.1571045, 0.90735, -0.29742, -2.062, 30.062, 27.500, -2.99, -5.28, -7.49, 1.6044445, 0.8988889, 0.6544445, 0, 0, 0, 0
192.59, 1008.8, 26.10, 1008.8, 25.68, 1009.0, 26.6, 103.12, -20.938, 136.88, 0.24774, -0.1457520, 0.90546, -0.31226, -2.062, 30.062, 27.500, -2.96, -5.34, -7.43, 1.6755556, 0.9411111, 0.5511111, 0, 0, 0, 0
192.60, 1009.0, 26.10, 1008.9, 25.68, 1009.2, 26.6, 105.00, -20.688, 136.12, 0.24536, -0.1403198, 0.90424, -0.32013, -2.062, 30.062, 27.500, -2.73, -5.56, -7.48, 1.7288889, 0.2497222, 0.4888889, 0, 0, 0, 0
192.61, 1009.1, 26.10, 1009.1, 25.68, 1009.4, 26.6, 106.88, -20.500, 135.31, 0.24316, -0.1348877, 0.90277, -0.32819, -2.062, 30.062, 27.500, -2.67, -5.74, -7.46, 1.7922223, 0.2469444, 0.4411111, 0, 0, 0, 0
192.62, 1009.2, 26.10, 1009.2, 25.68, 1009.5, 26.6, 106.88, -20.500, 135.31, 0.24316, -0.1348877, 0.90277, -0.32819, -2.062, 30.062, 27.500, -2.61, -5.86, -7.40, 1.8477777, 0.2363889, 0.4166667, 0, 0, 0, 0
192.63, 1009.2, 26.10, 1009.3, 25.68, 1009.6, 26.6, 108.75, -20.312, 134.50, 0.23877, -0.1240234, 0.89929, -0.34473, -2.875, 32.562, 25.062, -2.57, -6.02, -7.30, 1.8933333, 0.2313889, 0.4133333, 0, 0, 0, 0
192.64, 1009.2, 26.10, 1009.5, 25.68, 1009.7, 26.6, 112.44, -19.875, 132.81, 0.23608, -0.1184082, 0.89758, -0.35303, -2.875, 32.562, 25.062, -2.58, -6.09, -7.24, 1.9088889, 0.2619444, 0.4055555, 0, 0, 0, 0
192.65, 1009.4, 26.10, 1009.5, 25.68, 1009.8, 26.6, 114.38, -19.562, 132.00, 0.23285, -0.1126709, 0.89587, -0.36127, -2.875, 32.562, 25.062, -2.55, -6.19, -7.15, 1.8888888, 0.2886111, 0.3911111, 0, 0, 0, 0
192.66, 1009.5, 26.10, 1009.5, 25.68, 1010.0, 26.6, 116.31, -19.312, 131.19, 0.22919, -0.1069336, 0.89417, -0.36945, -2.875, 32.562, 25.062, -2.56, -6.26, -7.12, 1.8600000, 0.3083333, 0.3577778, 0, 0, 0, 0
192.67, 1009.6, 26.10, 1009.6, 25.68, 1010.1, 26.6, 118.31, -18.938, 130.44, 0.22516, -0.1013184, 0.89252, -0.37744, -2.875, 32.562, 25.062, -2.49, -6.31, -6.98, 1.8233334, 0.3244444, 0.3200000, 0, 0, 0, 0
192.68, 1009.7, 26.10, 1009.6, 25.68, 1010.0, 26.6, 120.38, -18.562, 129.69, 0.22058, -0.0958252, 0.89087, -0.38538, -4.000, 36.000, 21.562, -2.49, -6.38, -6.94, 1.7755556, 0.3469445, 0.2588889, 0, 0, 0, 0
192.69, 1009.8, 26.10, 1009.7, 25.68, 1010.0, 26.6, 122.56, -18.125, 129.00, 0.21539, -0.0905151, 0.88928, -0.39313, -4.000, 36.000, 21.562, -2.42, -6.59, -6.75, 1.7244444, 0.3713889, 0.1844444, 0, 0, 0, 0
192.70, 1009.8, 26.10, 1009.8, 25.68, 1010.1, 26.6, 124.75, -17.625, 128.31, 0.20959, -0.0853882, 0.88782, -0.40076, -4.000, 36.000, 21.562, -2.40, -6.66, -6.68, 1.6744444, 0.0988194, 0.1011111, 0, 0, 0, 0
192.71, 1009.9, 26.10, 1009.8, 25.68, 1009.9, 26.6, 127.00, -17.125, 127.62, 0.20331, -0.0805664, 0.88635, -0.40820, -4.000, 36.000, 21.562, -2.40, -6.69, -6.58, 1.6088889, 0.0259028, 0.0133333, 0, 0, 0, 0
192.72, 1010.0, 26.10, 1009.8, 25.68, 1010.1, 26.6, 129.38, -16.500, 127.00, 0.19641, -0.0761108, 0.88495, -0.41541, -5.062, 37.500, 18.875, -2.35, -6.80, -6.49, 1.5377778, -0.1076389, -0.0833333, 0, 0, 0, 0
192.73, 1010.1, 26.10, 1009.9, 25.68, 1010.3, 26.6, 131.69, -15.812, 126.44, 0.18909, -0.0719604, 0.88361, -0.42224, -5.062, 37.500, 18.875, -2.25, -6.87, -6.41, 1.4488889, -0.4450000, -0.1800000, 0, 0, 0, 0
192.74, 1010.2, 26.10, 1010.0, 25.68, 1010.3, 26.6, 134.12, -15.125, 125.88, 0.18127, -0.0682373, 0.88239, -0.42883, -5.062, 37.500, 18.875, -2.18, -6.92, -6.36, 1.3655555, -0.4602778, -0.2755556, 0, 0, 0, 0
192.75, 1010.3, 26.10, 1010.1, 25.68, 1010.8, 26.6, 136.62, -14.375, 125.38, 0.17303, -0.0648193, 0.88123, -0.43512, -5.062, 37.500, 18.875, -2.09, -7.01, -6.28, 1.2844445, -0.4708333, -0.3733333, 0, 0, 0, 0
192.76, 1010.4, 26.10, 1010.2, 25.68, 1010.9, 26.6, 139.06, -13.562, 124.88, 0.16449, -0.0618286, 0.88007, -0.44116, -5.062, 37.500, 18.875, -2.01, -7.13, -6.22, 1.2133334, -0.4750000, -0.4677778, 0, 0, 0, 0
192.77, 1010.5, 26.10, 1010.3, 25.68, 1010.9, 26.6, 141.56, -12.688, 124.44, 0.15564, -0.0593262, 0.87891, -0.44690, -7.375, 40.688, 16.500, -1.86, -7.23, -6.06, 1.1422222, -1.9088889, -0.5666667, 0, 0, 0, 0
192.79, 1010.6, 26.10, 1010.4, 25.68, 1011.0, 26.6, 144.06, -11.812, 124.00, 0.14667, -0.0572510, 0.87781, -0.45233, -7.375, 40.688, 16.500, -1.75, -7.28, -6.03, 1.0633334, -1.8855555, -0.6555555, 0, 0, 0, 0
192.79, 1010.8, 26.10, 1010.5, 25.68, 1011.0, 26.6, 146.44, -10.938, 123.56, 0.13776, -0.0557861, 0.87677, -0.45740, -7.375, 40.688, 16.500, -1.62, -7.35, -6.03, 0.9788889, -1.8155556, -0.7355555, 0, 0, 0, 0
192.81, 1010.8, 26.10, 1010.6, 25.68, 1011.0, 26.6, 148.75, -10.062, 123.19, 0.12909, -0.0548096, 0.87567, -0.46210, -7.375, 40.688, 16.500, -1.35, -7.42, -5.95, 0.8944445, -1.7077777, -0.8077778, 0, 0, 0, 0
192.82, 1010.8, 26.10, 1010.7, 25.68, 1011.0, 26.6, 150.94, -9.188, 122.88, 0.12079, -0.0545044, 0.87463, -0.46637, -7.375, 40.688, 16.500, -1.21, -7.50, -5.94, 0.7955555, -1.5866667, -0.8722222, 0, 0, 0, 0
192.83, 1011.0, 26.10, 1010.8, 25.68, 1011.1, 26.6, 154.50, -7.625, 122.25, 0.10687, -0.0562134, 0.87274, -0.47302, -10.000, 41.500, 13.500, -1.03, -7.54, -5.91, 0.6833333, -1.3777778, -0.9211111, 0, 0, 0, 0
192.84, 1011.0, 26.10, 1010.8, 25.68, 1011.1, 26.6, 155.69, -7.000, 122.06, 0.10229, -0.0585938, 0.87195, -0.47522, -10.000, 41.500, 13.500, -0.91, -7.62, -5.85, 0.3644444, -0.6100000, -0.9555556, 0, 0, 0, 0
192.85, 1011.1, 26.10, 1010.9, 25.68, 1011.2, 26.6, 156.38, -6.500, 121.94, 0.09949, -0.0621338, 0.87134, -0.47644, -10.000, 41.500, 13.500, -0.77, -7.78, -5.81, 0.1811111, -0.6577778, -0.9655555, 0, 0, 0, 0
192.86, 1011.1, 26.10, 1010.9, 25.68, 1011.2, 26.6, 156.69, -6.125, 121.88, 0.09827, -0.0668335, 0.87091, -0.47687, -10.000, 41.500, 13.500, -0.77, -7.73, -5.77, -0.0077778, -0.9644445, -0.9955556, 0, 0, 0, 0
192.87, 1011.0, 26.10, 1010.9, 25.68, 1011.3, 26.6, 156.62, -5.812, 121.94, 0.09845, -0.0725098, 0.87073, -0.47638, -13.250, 42.062, 13.062, -0.73, -7.71, -5.71, -0.1822222, -0.6188889, -1.0233333, 0, 0, 0, 0
192.88, 1011.1, 26.10, 1010.9, 25.68, 1011.4, 26.6, 156.19, -5.625, 122.06, 0.09991, -0.0791626, 0.87067, -0.47510, -13.250, 42.062, 13.062, -0.71, -7.75, -5.66, -0.3411111, -0.9588889, -1.0411111, 0, 0, 0, 0
192.89, 1011.2, 26.10, 1011.0, 25.68, 1011.5, 26.6, 155.44, -5.500, 122.25, 0.10278, -0.0866699, 0.87067, -0.47308, -13.250, 42.062, 13.062, -0.74, -7.80, -5.66, -0.4833333, -1.3077778, -1.0511111, 0, 0, 0, 0
192.90, 1011.1, 26.10, 1010.9, 25.68, 1011.6, 26.6, 154.38, -5.500, 122.44, 0.10675, -0.0950317, 0.87079, -0.47040, -13.250, 42.062, 13.062, -0.75, -7.75, -5.62, -0.6155556, -1.6033334, -1.0700001, 0, 0, 0, 0
192.91, 1011.2, 26.10, 1011.0, 25.68, 1011.6, 26.6, 153.12, -5.500, 122.75, 0.11139, -0.1040039, 0.87103, -0.46704, -13.250, 42.062, 13.062, -0.79, -7.60, -5.62, -0.7400000, -1.8011111, -1.1100000, 0, 0, 0, 0
192.92, 1011.1, 26.10, 1011.0, 25.68, 1011.7, 26.6, 151.69, -5.562, 123.12, 0.11658, -0.1136475, 0.87122, -0.46307, -17.375, 42.500, 15.062, -0.82, -7.53, -5.63, -0.8611111, -1.9733334, -1.1511111, 0, 0, 0, 0
192.93, 1011.1, 26.10, 1011.0, 25.68, 1011.7, 26.6, 150.06, -5.688, 123.50, 0.12250, -0.1237183, 0.87146, -0.45850, -17.375, 42.500, 15.062, -0.84, -7.54, -5.65, -0.9711111, -0.5438889, -1.1622223, 0, 0, 0, 0
192.94, 1011.1, 26.10, 1011.0, 25.68, 1011.7, 26.6, 148.19, -5.875, 123.94, 0.12909, -0.1342773, 0.87170, -0.45325, -17.375, 42.500, 15.062, -0.87, -7.55, -5.75, -1.0755556, -0.5911111, -1.1500000, 0, 0, 0, 0
192.95, 1011.1, 26.10, 1011.2, 25.68, 1011.7, 26.6, 146.06, -6.188, 124.44, 0.13629, -0.1450195, 0.87189, -0.44739, -17.375, 42.500, 15.062, -1.01, -7.37, -5.82, -1.1799999, -0.6258333, -1.1133333, 0, 0, 0, 0
192.96, 1011.1, 26.10, 1011.1, 25.68, 1011.8, 26.6, 143.75, -6.500, 124.94, 0.14417, -0.1557617, 0.87213, -0.44086, -17.375, 42.500, 15.062, -1.10, -7.31, -5.84, -1.2911111, -0.6630555, -1.0477778, 0, 0, 0, 0
192.97, 1011.2, 26.10, 1011.1, 25.68, 1011.7, 26.6, 141.25, -6.938, 125.56, 0.15240, -0.1664429, 0.87231, -0.43372, -19.188, 41.375, 19.062, -1.25, -7.23, -5.93, -1.3911111, -0.6819444, -0.9666666, 0, 0, 0, 0
192.98, 1011.0, 26.10, 1011.1, 25.68, 1011.7, 26.6, 138.62, -7.438, 126.12, 0.16083, -0.1767578, 0.87262, -0.42596, -19.188, 41.375, 19.062, -1.54, -7.06, -6.17, -1.4822222, -0.6872222, -0.8677778, 0, 0, 0, 0
193.00, 1011.0, 26.10, 1011.0, 25.68, 1011.8, 26.6, 135.81, -8.000, 126.81, 0.16937, -0.1865234, 0.87299, -0.41766, -19.188, 41.375, 19.062, -1.78, -6.96, -6.31, -1.5688889, -0.6861111, -0.7355555, 0, 0, 0, 0
193.01, 1010.8, 26.10, 1010.7, 25.68, 1011.7, 26.6, 133.00, -8.625, 127.50, 0.17773, -0.1955566, 0.87347, -0.40894, -19.188, 41.375, 19.062, -1.93, -6.79, -6.41, -1.6377778, -0.6647222, -0.5900000, 0, 0, 0, 0
193.01, 1010.8, 26.10, 1010.6, 25.68, 1011.6, 26.6, 130.19, -9.250, 128.25, 0.18561, -0.2036743, 0.87415, -0.39984, -19.188, 41.375, 19.062, -2.19, -6.61, -6.52, -1.7055556, -0.1560417, -0.4422222, 0, 0, 0, 0
193.03, 1010.8, 26.10, 1010.6, 25.68, 1011.7, 26.6, 127.38, -9.938, 129.00, 0.19299, -0.2108154, 0.87506, -0.39056, -18.750, 39.000, 27.500, -2.79, -6.91, -6.68, -1.7533333, -0.1450695, -0.2922222, 0, 0, 0, 0
193.04, 1011.0, 26.10, 1010.7, 25.68, 1011.9, 26.6, 124.56, -10.625, 129.75, 0.20032, -0.2171021, 0.87592, -0.38141, -18.750, 39.000, 27.500, -3.07, -7.37, -6.75, -1.6877778, -0.1393056, -0.1477778, 0, 0, 0, 0
193.05, 1010.9, 26.10, 1010.6, 25.68, 1011.9, 26.6, 121.69, -11.438, 130.38, 0.20801, -0.2227783, 0.87634, -0.37305, -18.750, 39.000, 27.500, -3.40, -7.53, -6.71, -1.4611111, -0.0350347, -0.0600000, 0, 0, 0, 0
193.06, 1010.9, 26.10, 1010.3, 25.68, 1011.8, 26.6, 118.81, -12.188, 130.81, 0.21594, -0.2279663, 0.87628, -0.36548, -18.750, 39.000, 27.500, -4.01, -6.62, -6.49, -1.2355555, -0.0021701, -0.0022222, 0, 0, 0, 0
193.07, 1010.8, 26.10, 1010.3, 25.68, 1011.6, 26.6, 116.19, -12.938, 131.25, 0.22327, -0.2323608, 0.87610, -0.35870, -18.750, 39.000, 27.500, -4.19, -6.64, -6.36, -1.0922222, 0.0316319, 0.0500000, 0, 0, 0, 0
193.08, 1010.7, 26.10, 1010.0, 25.68, 1011.4, 26.6, 113.81, -13.625, 131.62, 0.22968, -0.2359009, 0.87592, -0.35266, -17.250, 36.750, 32.875, -4.28, -6.74, -6.28, -0.9533333, 0.1101389, 0.1044444, 0, 0, 0, 0
193.09, 1010.6, 26.10, 1009.9, 25.68, 1011.3, 26.6, 111.69, -14.250, 131.88, 0.24139, -0.2415161, 0.87506, -0.34308, -17.250, 36.750, 32.875, -4.32, -6.94, -6.21, -0.7877778, 0.3961111, 0.1377778, 0, 0, 0, 0
193.10, 1010.4, 26.10, 1010.0, 25.68, 1010.9, 26.6, 109.69, -14.875, 132.06, 0.24750, -0.2441406, 0.87408, -0.33929, -17.250, 36.750, 32.875, -4.30, -7.37, -6.05, -0.6022222, 0.0936806, 0.1244444, 0, 0, 0, 0
193.11, 1010.2, 26.10, 1010.2, 25.68, 1010.8, 26.6, 107.75, -15.438, 132.19, 0.25439, -0.2470703, 0.87262, -0.33575, -17.250, 36.750, 32.875, -4.16, -7.39, -5.90, -0.4444444, 0.0970833, 0.0911111, 0, 0, 0, 0
193.12, 1010.2, 26.10, 1010.3, 25.68, 1010.7, 26.6, 105.69, -16.125, 132.19, 0.25439, -0.2470703, 0.87262, -0.33575, -17.250, 36.750, 32.875, -4.06, -7.66, -5.82, -0.3444445, 0.1083333, 0.0622222, 0, 0, 0, 0
